stn,time,vapor_pressure,t2m_min,t2m_mean,new_snow,precipitation,relative_humidity_min,relative_humidity_mean,snow_depth,evapotranspiration,global_radiation,pressure,t2m_max,sunshine_absolute,sunshine-relative,wind_speed,cloud_cover,t005m_mean,soil_temperature
GRH,2011-09-15,8.4,-1.8,9.5,13,136.6,26.4,71.4,1,80.04,173,808.5,18.1,192.5,66,3.9,52,NA,NA
GRH,2011-10-15,5,-6.1,4.2,44,209.8,16.1,62,3,52.4,122,807.4,16.1,173.8,71,4.6,42,NA,NA
GRH,2011-11-15,3.6,-2.5,3.2,0,0.1,6.9,47.4,0,25.04,73,806.3,10.2,118.5,75,4.9,35,NA,NA
GRH,2011-12-15,3.6,-15.3,-3.6,426,578.8,18.2,78.6,106,5.04,38,801.1,5.4,37.2,29,5.7,78,NA,NA
GRH,2012-01-15,3.2,-14.4,-4.7,NA,526.5,4.8,74.7,NA,4.6,56,803,2.9,50.3,34,5.5,NA,NA,NA
GRH,2012-02-15,2.1,-26.1,-9.4,NA,141.9,10.9,60.1,NA,8.37,120,801.2,10.8,128.9,63,3.9,NA,NA,NA
GRH,2012-03-15,3.5,-11.8,-0.1,NA,107,14.5,59.6,NA,12.57,193,808.6,9.3,208.3,73,4.3,NA,NA,NA
GRH,2012-04-15,4.6,-10.4,-0.7,NA,188.4,37.1,79.2,NA,4.19,195,793.5,11.4,61.7,20,5.2,NA,NA,NA
GRH,2012-05-15,6.2,-7.9,4.6,NA,103.5,20.1,73.3,NA,21.98,257,803.8,15.1,162.4,46,4,NA,NA,NA
GRH,2012-06-15,8.8,-0.2,9.1,NA,184.4,35.2,77.6,NA,64.53,217,805.6,18.7,144,40,4.2,NA,NA,NA
GRH,2012-07-15,9.2,1,9.6,NA,125.5,18.2,78.3,NA,84.82,220,806.9,21.3,151.4,42,3.9,NA,NA,NA
GRH,2012-08-15,9.6,-1.7,11.9,NA,153.3,21.8,71.1,NA,114.81,215,809,23.5,195.4,58,4,NA,NA,NA
GRH,2012-09-15,7.4,-1.8,7.6,NA,113.9,19.8,72,NA,71.76,158,805.5,16.4,157.2,54,4.8,NA,NA,NA
GRH,2012-10-15,5.8,-10.6,4.6,67,144.3,10.3,68.3,3,34.59,103,801.4,16.6,123.5,50,5.4,NA,NA,NA
GRH,2012-11-15,4,-11.8,0.6,105,118.2,19.1,64.8,17,14.7,67,799.6,7.4,79.2,50,5.9,NA,NA,NA
GRH,2012-12-15,3.1,-17.2,-5.2,448,283.5,9.6,74.1,146,5,45,797.8,8.7,30,23,6.3,NA,NA,NA
GRH,2013-01-15,2.8,-17.5,-5.4,187,113.8,8.9,66.5,198,5.72,65,796.8,4.2,66.5,46,5.2,NA,NA,NA
GRH,2013-02-15,2.3,-19.9,-9.2,255,134,14.7,72.5,287,4.76,111,793.5,0.7,73.1,37,5.2,NA,NA,NA
GRH,2013-03-15,3.1,-15.4,-4.1,91,62,9.1,69,262,6.19,167,791.3,3.5,94,33,5.8,NA,NA,NA
GRH,2013-04-15,4.8,-10.5,0.9,123,156.8,18.5,73.4,262,8.21,218,800.2,10.3,130.3,42,5,NA,NA,NA
GRH,2013-05-15,5.7,-6.7,1.4,152,280.7,41.2,84.5,144,6.97,192,798.9,10.5,60.4,17,4.8,NA,NA,NA
GRH,2013-06-15,7.6,-1.6,6.6,0,100.8,38.9,79.3,55,58.86,231,806.6,19.3,148.3,41,4.4,NA,NA,NA
GRH,2013-07-15,9.8,4.6,11.8,0,95.2,29.6,71.4,0,125.3,273,810,20.3,231,64,4,NA,NA,NA
GRH,2013-08-15,9.4,3.4,10.4,0,91.7,14.5,75.7,0,102.21,216,808.5,21.4,187.1,56,4.1,NA,NA,NA
GRH,2013-09-15,7.6,-2.7,7.5,1,159.2,20.7,75,0,64.53,154,805.7,17,140.3,48,4.1,NA,NA,NA
GRH,2013-10-15,6.7,-5.5,5.2,40,102.3,20.9,75.4,4,21.84,95,805.2,14.9,91.5,37,5.6,NA,NA,NA
GRH,2013-11-15,4,-14.6,-1.3,219,277.4,15,71.3,40,9.2,55,799,7.7,44.3,28,5.7,NA,NA,NA
GRH,2013-12-15,2.6,-10.9,-1.3,123,99.2,9.2,48.2,74,14.92,52,806.1,6.8,84,65,6,NA,NA,NA
GRH,2014-01-15,3.3,-13.7,-2.7,152,118.8,13.2,64.9,125,5.69,59,795.6,7.5,56.6,39,6.7,NA,NA,NA
GRH,2014-02-15,3.4,-9.3,-3.8,237,181.5,19.5,73.5,172,4.01,94,795.4,3.8,63.9,33,7.2,NA,NA,NA
GRH,2014-03-15,3.2,-12.6,-0.5,113,112.7,12.4,58.3,171,11.81,184,801.3,8.6,171.1,60,5.2,NA,NA,NA
GRH,2014-04-15,5.1,-7.8,1.8,119,137.7,15.9,73.7,104,7.87,217,800.6,10.4,148.5,47,4.5,NA,NA,NA
GRH,2014-05-15,5.8,-4.9,2.8,121,184.2,22.1,79,64,11.16,216,803,11.9,80.1,23,5,NA,NA,NA
GRH,2014-06-15,8.1,1.1,8.6,0,72.9,26.5,74.1,0,70.6,258,806.3,21.7,178.5,50,3.7,NA,NA,NA
GRH,2014-07-15,9.4,-0.4,9.1,0,278.9,30.5,82.6,0,62.25,175,805.4,20.4,109.4,30,4.3,NA,NA,NA
GRH,2014-08-15,9,0.8,8,0,153,38.7,84.5,0,45.9,173,805.1,15.5,111.5,33,4.3,NA,NA,NA
GRH,2014-09-15,8,-0.1,7.9,0,66.7,16.9,76.1,0,53.92,156,806.7,14.9,142.3,49,4.2,NA,NA,NA
GRH,2014-10-15,6.6,-6.4,6.1,23,132,16.9,69.5,2,27.49,93,806.1,15.5,106.3,43,4.6,NA,NA,NA
GRH,2014-11-15,5,-4.7,2.3,125,186,15.8,70.3,42,11.48,61,799.6,10.6,64,41,6.3,NA,NA,NA
GRH,2014-12-15,3.6,-16.3,-3.1,160,165.7,16.7,74.1,42,5.44,45,802.4,5.9,34,26,5.5,NA,NA,NA
GRH,2015-01-15,3.1,-13.1,-4.4,241,284.8,7.1,70.4,121,5.03,59,800.5,5.8,52.6,36,6.1,NA,NA,NA
GRH,2015-02-15,2.5,-13.6,-5.6,150,145.5,15.1,65.1,191,6.58,111,797.1,3.9,94.1,48,5.8,NA,NA,NA
GRH,2015-03-15,3.7,-12.1,-1.8,154,281.5,8.4,70.6,206,6.97,161,802.9,7.1,118.3,41,5.1,NA,NA,NA
GRH,2015-04-15,4.3,-12.1,1,114,188.9,21.6,66.1,228,11.47,236,804.9,9.5,160.7,51,4.7,NA,NA,NA
GRH,2015-05-15,6.5,-4.4,4.5,60,196.2,20.5,78.6,80,18.03,225,804.5,16.3,134.1,38,4.7,NA,NA,NA
GRH,2015-06-15,8.6,1.6,9.1,0,131.3,22.3,75.3,0,67.26,235,808.5,20.1,164.4,46,4.2,NA,NA,NA
GRH,2015-07-15,10.1,3.8,13.2,0,104.5,16,68.2,0,135.7,255,809.2,23.5,212.3,59,4.6,NA,NA,NA
GRH,2015-08-15,9.6,3,11.7,0,130.7,15.9,72.1,0,119.99,207,808.2,22.5,191.8,57,4.5,NA,NA,NA
GRH,2015-09-15,7.1,-1.3,5.2,9,115.3,29.1,81.3,1,34.25,130,805.1,13.6,108,37,5.1,NA,NA,NA
GRH,2015-10-15,5.5,-5,3.3,35,91.8,18.1,72.9,4,25.98,107,803.7,12.9,112.8,46,5.1,NA,NA,NA
GRH,2015-11-15,4.1,-12.4,1.9,135,147.5,9.6,59.8,17,21.34,77,806.9,14.4,110.1,70,5.2,NA,NA,NA
GRH,2015-12-15,3.2,-6.3,1.5,25,24.6,11.7,47.2,37,15.36,58,812.4,8.1,103,79,5.8,NA,NA,NA
GRH,2016-01-15,3.3,-17.3,-3.9,258,218.8,11.1,69.8,82,4.31,56,798.8,6.7,46.5,32,6.1,NA,NA,NA
GRH,2016-02-15,3.6,-13.8,-3.8,273,232.2,14.2,77.1,163,3.46,95,797,8.6,61.5,30,6.9,NA,NA,NA
GRH,2016-03-15,3.2,-14.2,-4.3,144,127.2,19,71.3,231,7.37,185,797,5.5,141.8,50,5.9,NA,NA,NA
GRH,2016-04-15,4.7,-9.8,0.4,158,210.6,15.7,75.5,173,6.14,196,798.9,10.8,84.3,27,5.7,NA,NA,NA
GRH,2016-05-15,5.9,-4.9,2.9,133,257.6,38.6,78.8,148,13.74,223,801.6,12.8,93.9,27,5.1,NA,NA,NA
GRH,2016-06-15,8.4,-0.2,7.5,1,145.8,27.9,82.4,8,53.04,224,804.8,22,120.4,34,3.7,NA,NA,NA
GRH,2016-07-15,9.9,-0.1,10.8,1,129.6,21.9,77.4,0,98.74,248,809.3,20.2,191.7,53,4.2,NA,NA,NA
GRH,2016-08-15,9.5,0.6,10.7,0,101.5,23,75,0,103.47,221,810.4,20.4,195.6,58,4,NA,NA,NA
GRH,2016-09-15,8.5,2.3,8.9,0,129.6,28.8,75.8,0,68.86,176,808.7,16.7,181.6,62,4.2,NA,NA,NA
GRH,2016-10-15,5.3,-5.2,2.6,6,81.4,17.4,74.1,0,25.73,101,805.5,11.9,109.5,45,4.2,NA,NA,NA
GRH,2016-11-15,4.3,-10.1,-0.7,110,94.8,9.6,73.2,24,9.98,64,800.7,11.1,62.9,40,5.6,NA,NA,NA
GRH,2016-12-15,2.7,-7.9,-0.5,1,0,14.2,46.9,2,16.39,55,811.1,7.4,107.3,83,4.9,NA,NA,NA
GRH,2017-01-15,2.2,-19.2,-6.7,173,160,13,60,47,7.42,65,801.4,1.7,78.9,54,5.8,NA,NA,NA
GRH,2017-02-15,3.4,-10.4,-2.4,117,120,17.4,66.7,90,6.22,108,801.5,7.2,95.7,49,5.8,NA,NA,NA
GRH,2017-03-15,4.5,-10.9,0.6,199,235.5,6.9,71.7,157,7.36,163,803.1,9.1,126.4,44,5.3,NA,NA,NA
GRH,2017-04-15,4.5,-12.4,-0.2,170,222.7,14.9,75.2,127,8.79,231,803.3,10.5,149.9,48,5.4,NA,NA,NA
GRH,2017-05-15,6.4,-6.9,5.2,42,122.8,23.7,72.5,84,29.41,264,805.2,18.1,174,49,4.2,NA,NA,NA
GRH,2017-06-15,9.6,-0.6,10.8,0,112.6,15.3,74,0,78.49,267,807,22.8,198,55,4,NA,NA,NA
GRH,2017-07-15,9.7,2.6,10.6,0,123,25.8,77.5,0,82.78,219,807.9,19.2,151.5,42,4.6,NA,NA,NA
GRH,2017-08-15,9.7,-0.5,11.7,0,185.3,30,72.5,0,95.11,191,809.5,21.9,161.1,48,4.3,NA,NA,NA
GRH,2017-09-15,6.9,-2,4.7,16,148.3,21.9,81.5,1,39.65,141,804.6,12.5,117.4,40,4.2,NA,NA,NA
GRH,2017-10-15,5.4,-4.1,5,35,169.3,19,65.8,3,43.28,115,808.8,16.4,145.3,59,4.6,NA,NA,NA
GRH,2017-11-15,3.6,-11.3,-2.1,145,235.7,24.1,71.2,36,12.81,69,800.8,8.6,77,49,5.5,NA,NA,NA
GRH,2017-12-15,3,-16,-5.4,218,232.9,18.8,74.4,97,7.05,48,799.5,6,54.8,42,6.2,NA,NA,NA
GRH,2018-01-15,3.7,-10.4,-2.7,266,391.4,28.9,72.4,203,4.63,59,800.3,6.3,57.6,39,6.9,NA,NA,NA
GRH,2018-02-15,2.5,-25.7,-9,96,93.9,9.1,73.3,266,3.77,108,793.8,2.6,61.9,31,5.1,NA,NA,NA
GRH,2018-03-15,3.6,-13.9,-4,294,233.6,17.4,77.4,297,3.85,158,789.9,2.8,67,24,5.9,NA,NA,NA
GRH,2018-04-15,4.8,-7.9,3,45,44.8,17.1,63.9,314,10.66,232,802.3,10.4,136.8,44,6.4,NA,NA,NA
GRH,2018-05-15,6.9,-1.9,5.9,14,90.3,39.8,75,121,19.18,233,803.5,15.2,135,38,4.1,NA,NA,NA
GRH,2018-06-15,8.7,1.9,9,0,49.8,31.6,76.1,0,72.04,276,806.3,17.4,211.3,59,4,NA,NA,NA
GRH,2018-07-15,9.8,5,11.6,0,50.9,36,72.8,0,125.35,269,807.8,19.6,226.5,63,3.9,NA,NA,NA
GRH,2018-08-15,10,0.1,11.5,0,119.8,19.9,74.6,0,103.99,215,809.2,20.7,190,57,4.1,NA,NA,NA
GRH,2018-09-15,8.4,-1.4,9,0,73,27.1,74.1,0,70.42,176,810.1,17.6,180.8,62,3.7,NA,NA,NA
GRH,2018-10-15,5.9,-4.1,5.5,79,166.6,22.7,66.3,4,40.4,107,805.2,13.6,140.2,57,5.4,NA,NA,NA
GRH,2018-11-15,4.6,-9.1,0.9,32,46.4,17.4,69.6,5,9.32,52,801.9,8.2,43.3,28,6,NA,NA,NA
GRH,2018-12-15,3.6,-13.7,-2.8,130,321.7,6.8,69,61,7.04,44,804.2,5.8,43.7,34,5.6,NA,NA,NA
GRH,2019-01-15,2.5,-15.8,-7.9,248,412,8,71.6,136,4.47,60,796.9,3.3,54,37,6.3,NA,NA,NA
GRH,2019-02-15,2.6,-12.5,-0.6,58,94.7,7.5,47.8,159,11.77,129,806.4,9.1,155.1,79,5.7,NA,NA,NA
GRH,2019-03-15,3.4,-11.5,-1.9,153,287.5,6.1,66.8,186,9.54,179,803.7,7.6,144.1,51,5.8,NA,NA,NA
GRH,2019-04-15,4.5,-8.8,0.3,181,288.7,19,73.2,222,6.32,217,799.3,7.6,91.3,29,5.8,NA,NA,NA
GRH,2019-05-15,5.6,-8.4,1.3,65,176.7,26.4,82.3,177,12.97,240,800.8,10.4,85.9,24,4.7,NA,NA,NA
GRH,2019-06-15,8.2,0,11.4,0,144.2,22.6,62.6,24,122.25,274,808.1,24.6,215.9,60,4.7,NA,NA,NA
GRH,2019-07-15,10.1,4.2,11.8,0,85.9,31.1,74.6,0,105.45,243,807.4,22.6,192.7,54,4,NA,NA,NA
GRH,2019-08-15,9.9,3.6,11.6,0,129.4,32.9,73.9,0,101.05,209,808.9,19.7,186.2,56,4.2,NA,NA,NA
GRH,2019-09-15,8.1,-0.8,8.1,10,96.4,23.6,76.6,0,63.06,156,808,16.5,154.6,53,4.3,NA,NA,NA
GRH,2019-10-15,6.8,-2.6,6,37,214.1,26.5,73.8,1,27.8,94,804.8,14.7,102.3,42,5.7,NA,NA,NA
GRH,2019-11-15,4.6,-7.1,-1.2,188,163.1,33.5,80.6,37,4.85,48,792.8,5.4,22.8,14,6.5,NA,NA,NA
GRH,2019-12-15,3.7,-9.7,-1.2,179,205.1,11.7,67.4,96,8.39,45,800.3,5,53.5,41,6.6,NA,NA,NA
GRH,2020-01-15,2.9,-13.2,-1.4,79,73.2,11,55.1,120,9.41,68,807.4,6.2,106.2,73,6.1,NA,NA,NA
GRH,2020-02-15,3.5,-10.7,-1.6,143,266.1,20,66.5,149,5.46,96,803.4,8.2,79.7,39,7.4,NA,NA,NA
GRH,2020-03-15,3.8,-11.1,-2.1,80,98.2,11.9,72.6,165,7.27,173,800.1,7.9,145,51,5.2,NA,NA,NA
GRH,2020-04-15,4.5,-7,3.7,11,39.2,14.6,56.7,100,15.81,249,803.5,10.9,220.1,70,4.3,NA,NA,NA
GRH,2020-05-15,6.7,-2.1,5.6,15,100.9,22.2,75.4,6,25.97,258,805.7,16,191.3,54,4.2,NA,NA,NA
GRH,2020-06-15,8.4,-0.4,7.4,3,147.5,30.3,82.1,0,45.58,206,803.7,16.9,117,33,4.1,NA,NA,NA
GRH,2020-07-15,9.9,2.5,11,0,93.4,28.1,76.7,0,110.34,262,808.5,21.8,219.3,61,4,NA,NA,NA
GRH,2020-08-15,9.7,-0.6,11.1,0,157.7,24.6,74.8,0,100.34,208,806.9,20.4,178.9,53,4.1,NA,NA,NA
GRH,2020-09-15,8.4,-4.4,8.5,26,94.7,33.6,76,2,65.76,169,806.7,18.6,162.3,55,4,NA,NA,NA
GRH,2020-10-15,5.4,-5.8,2,69,219.8,18.4,78.4,6,19.24,93,801.4,11,83.4,34,5.9,NA,NA,NA
GRH,2020-11-15,4.3,-7.9,3,13,37.4,11.6,56.1,1,19.93,74,808.7,12,112.7,72,4.8,NA,NA,NA
GRH,2020-12-15,3.4,-14.2,-3.6,213,174,15.9,73.1,83,4.64,44,794.1,7.1,29.3,23,6.6,NA,NA,NA
GRH,2021-01-15,2.9,-14.9,-6.4,405,422.4,12,73.1,169,4.42,56,794.1,1.6,39.5,27,5.3,NA,NA,NA
GRH,2021-02-15,3.5,-14.9,-1.2,63,80.3,11.3,64.1,279,6.97,118,802.1,7.6,106.3,54,6.3,NA,NA,NA
GRH,2021-03-15,3.2,-13.8,-3,222,198.6,6,67.9,293,9.11,181,804,10.9,141.7,50,5,NA,NA,NA
GRH,2021-04-15,3.9,-12.7,-1.6,59,65.5,25.5,71.1,282,9.31,250,801.1,8.4,154.4,49,4.6,NA,NA,NA
GRH,2021-05-15,5.4,-5.9,1.6,152,260.2,32,79,245,18.25,246,801.4,9.6,110.6,31,5,NA,NA,NA
GRH,2021-06-15,8.8,2.8,10,0,128.1,26.4,73.4,64,73.97,265,808.2,20,171.4,48,3.8,NA,NA,NA
GRH,2021-07-15,9.8,-0.1,9.9,0,274.3,32.7,81.6,0,68.48,200,806.5,18.5,140.6,39,4,NA,NA,NA
GRH,2021-08-15,9.3,2.6,9.1,0,71.1,29.8,81.8,0,73.35,203,807.1,21,158.2,47,4.2,NA,NA,NA
GRH,2021-09-15,8.6,-0.8,9.1,1,76.2,24.3,75.5,0,67.75,176,808.7,15.9,177.2,61,4,NA,NA,NA
GRH,2021-10-15,5,-3.3,4.1,10,70.7,6.4,62.9,1,38.76,112,806.5,12.5,131.1,53,5.3,NA,NA,NA
GRH,2021-11-15,4.2,-11.8,-0.4,146,139.9,7.7,71.3,15,12.92,64,800.1,9.7,72.4,46,4.6,NA,NA,NA
GRH,2021-12-15,3.2,-11.9,-1.9,193,189,11.2,63.2,110,9.37,48,799.9,8.2,58.3,45,5.5,NA,NA,NA
GRH,2022-01-15,2.7,-13.5,-3,114,139,10.9,57.5,128,8.49,69,806.4,7.8,89,61,4.9,NA,NA,NA
GRH,2022-02-15,3.1,-10.8,-3.4,188,323.6,10.2,66.2,191,6.79,115,803.9,8.6,98.6,50,6.5,NA,NA,NA
GRH,2022-03-15,2.9,-12.6,-1.2,24,23.8,12.8,51.2,185,14.15,193,805.2,7.8,205.8,72,5.1,NA,NA,NA
GRH,2022-04-15,4.7,-11.4,0.6,129,115.9,14.5,73.7,161,9.89,235,798.9,11.1,161.2,51,4.8,NA,NA,NA
GRH,2022-05-15,7.9,-1.8,7.2,0,78.3,27.8,78.5,39,17.57,246,806.8,18.8,175.6,50,3.8,NA,NA,NA
GRH,2022-06-15,9.4,1.2,11.3,0,145.5,23,72.1,0,76.64,234,808,22.4,172.5,48,4.5,NA,NA,NA
GRH,2022-07-15,10.3,4.1,12.6,0,74.7,28.7,72.5,0,130.32,271,811.2,22.1,230.6,64,4.1,NA,NA,NA
GRH,2022-08-15,10.2,6.7,12,0,95.4,21.7,74,0,111.78,230,808,20.7,211,63,3.7,NA,NA,NA
GRH,2022-09-15,7.7,-2,6.3,6,133.9,25.1,81.6,0,42.59,143,803.5,19.5,114.8,39,4.3,NA,NA,NA
GRH,2022-10-15,7.1,0.8,8.3,0,98,18.3,67.2,0,36.07,110,810.2,16.9,132,54,4.8,NA,NA,NA
GRH,2022-11-15,4.4,-6.4,0.7,61,91.1,11.3,70,11,11.74,67,801.5,11.9,66.1,42,5.4,NA,NA,NA
GRH,2022-12-15,3.8,-13.5,-1.8,75,106.8,13.4,69.7,38,6.84,48,798.9,8.7,48.6,37,6.5,NA,NA,NA
GRH,2023-01-15,3.1,-16.4,-4.9,95,95.6,14.1,71.6,67,4.65,67,800.2,4.5,63.8,44,5.3,NA,NA,NA
GRH,2023-02-15,3.2,-12.3,-2.4,62,86.5,15.8,62.6,76,8.11,120,807.6,7.6,131.8,67,4.7,NA,NA,NA
GRH,2023-03-15,4,-11.8,-1,194,288.1,9.7,70.4,120,7.19,161,798.4,8.6,133.3,47,5.5,NA,NA,NA
GRH,2023-04-15,4.7,-10.3,-0.7,145,236.9,20.6,80.6,169,4.83,223,799.9,9,96,31,4.3,NA,NA,NA
GRH,2023-05-15,6.9,-1.9,5,38,128.4,25.6,79.8,88,18.71,224,804.4,13.5,125,35,4,NA,NA,NA
GRH,2023-06-15,9,5.3,10.7,0,72.1,36.1,70.4,0,84.15,283,806.9,18.9,210.7,59,4,NA,NA,NA
GRH,2023-07-15,10.4,-41.5,11.6,0,102.1,24.8,77.5,0,83.38,227,807.7,23.8,156,43,4.4,NA,NA,NA
GRH,2023-08-15,9.8,0.2,11.3,0,196.7,28.9,75,0,100.2,198,807.7,24.3,166.6,50,4.7,NA,NA,NA
GRH,2023-09-15,8.8,0.1,11.2,0,65.1,11.9,67.2,0,95.17,178,809.3,20.8,191.4,65,4.1,NA,NA,NA
GRH,2023-10-15,6.2,-1.9,7.3,2,159.6,8.7,63.9,0,47.08,105,803.7,19.5,126.2,51,5.3,NA,NA,NA
GRH,2023-11-15,4.5,-10.7,-1.8,194,339.4,17,81.9,42,5.47,48,796.4,6.6,28,18,6.2,NA,NA,NA
GRH,2023-12-15,3.7,-13.3,-1.7,191,337.3,14.4,70.8,153,6.63,43,801.8,6.5,41.6,32,6,NA,NA,NA
GRH,2024-01-15,3.3,-15.3,-2.5,119,172.5,11.7,63.8,181,5.91,61,802.3,8.2,60.7,42,5.9,NA,NA,NA
GSB,2000-01-15,2.1,-17.5,-7.4,NA,93.3,NA,58.7,NA,NA,57,753.4,2.9,63.8,56,4.7,32,NA,NA
GSB,2000-02-15,2.7,-16.3,-5.7,NA,323.9,NA,66.7,NA,NA,117,754.4,4.1,99.8,46,5.8,54,NA,NA
GSB,2000-03-15,3,-14.8,-5,NA,183.8,NA,71.7,NA,NA,175,751.8,2.1,126.9,40,5.5,63,NA,NA
GSB,2000-04-15,4.3,-9.5,-2.7,NA,304.7,NA,84.3,NA,NA,187,746.2,6.1,74.4,21,6.4,80,NA,NA
GSB,2000-05-15,6.2,-4.9,2.8,NA,117,NA,83,NA,NA,225,755.4,9.9,139.3,35,3.9,68,NA,NA
GSB,2000-06-15,7.4,-1.7,6.9,NA,133.3,NA,76.2,NA,NA,255,760.1,15.2,196.4,50,5.2,62,NA,NA
GSB,2000-07-15,7,-3.3,5.4,NA,218.3,NA,79.3,NA,NA,224,755,16.9,166.9,42,5.8,68,NA,NA
GSB,2000-08-15,8,0.7,8.9,NA,123.5,NA,72.6,NA,NA,210,760.4,19,195.8,51,4.8,57,NA,NA
